,Title,Hoax
6017,KPU Gelar Audiensi dengan Majelis Tinggi Agama Konghucu,0
3438,Inspirasi Bupati Tegal Umi Azizah: Hapus Setoran ke Atasan,0
2155,Tito Karnavian Ingin Bikin Aturan Penunjukan Penjabat Kepala Daerah Demokratis,0
1830,"Minta DPR Tak Tergesa Bahas RUU DOB Papua, MRP: Agar Tak Ada Dampak Sosial",0
1053,"Soal Legislasi, Formappi Tuding DPR Pilah-pilih Demi Kepentingannya Bukan Rakyat",0
2460,"Ganjar Masuk Bakal Capres di Rakernas NasDem, Puan Maharani: Silakan Saja",0
22,Anggota DPR Nilai Polri Rawan Dipolitisasi jika di Bawah Kementerian,0
2066,"Ini Beda Pejabat, Penjabat, dan Pelaksana Tugas Kepala Daerah",0
1653,Prabowo Subianto Teruskan Safari ke Ponpes NU,0
702,La Nyalla: Elit Politik Bisa Ditawur Rakyat Jika Lanjutkan Wacana Pemilu Ditunda,0
4704,Ganjar Pranowo Sesalkan Relawan yang Bikin Geger Laporkan Puan ke KPK dan Usul Jokowi Jadi Ketum PDIP,0
2743,Pengamat Minta Jargon Cegah Polarisasi di Pemilu 2024 Bukan Cuma Lip Service Elite Politik,0
1376,MKD Segera Panggil Anggota DPR yang Diduga Menonton Video Porno saat Rapat,0
5871,Prabowo Dukung Sistem Pemilu Coblos Nama Caleg,0
2468,Jatam Nilai Reshuffle Kabinet Jokowi Hanya untuk Kepentingan Elit dan Pebisnis,0
3754,Jokowi Beri Ucapan Selamat ke PM Baru Inggris Liz Truss,0
2325,"Bertemu Prabowo, Utusan PM Inggris Sebut RI Diandalkan di Indo-Pasifik",0
460,DPR Cecar Calon Anggota KPU Soal Petugas KPPS yang Meninggal di Pemilu 2019,0
4082,Prabowo Bilang Potensi Ridwan Kamil Harus Diperhitungkan,0
1486,Lokataru Gugat UU Pilkada soal Pasal Pengangkatan Penjabat Kepala Daerah,0
3678,"Harga BBM Naik, Survei LSI : Mayoritas Masyarakat Tak Setuju",0
282,Ridwan Kamil Bilang Jakarta Tak Dipersiapkan Jadi Ibu Kota Negara,0
3537,Jokowi Minta PAN Turut Merawat Demokrasi Berkualitas Menjelang Pemilu 2024,0
4561,"Temui Jokowi, PM Palestina Shtayyeh Ceritakan Masalah Pemilu di Palestina",0
2581,"Telah Bertemu Anies, Andika, dan Ganjar, NasDem: Ada yang Respons Alhamdulilllah sampai Senyum",0
1368,KPU Sebut 75 Partai Politik Berhak Mendaftar Pemilu 2024,0
4355,Anies Baswedan Dijadwalkan Hadir di Pelantikan DPC Demokrat DKI,0
597,"Muhaimin Usul Pemilu 2024 Ditunda karena Stagnasi Ekonomi, CSIS: Tak Masuk Akal",0
5290,Ketum Golkar Airlangga Hartanto Turut Ikut Salat Jenazah Ferry Mursyidan,0
6481,"Bertemu Mahfud Md, Denny Indrayana Ungkap Ada Kelompok yang Ingin Sidang Istimewa MPR",0
6150,"Anies Baswedan Safari Politik Lagi, NasDem: Dari 22-30 Januari 2023",0
5929,Kata Hasto soal PDIP Tak Diajak Pertemuan 8 Partai Parlemen,0
3468,Puan Maharani dan Hasto Jogging di GBK Peringati HUT Kemerdekaan RI,0
4147,"MK Tolak Gugatan Soal Presidential Threshold, PKS: Kami Hormati, meski Kecewa",0
2990,"Zulhas Dilaporkan ke Bawaslu, PAN Bilang Salah Alamat dan Tidak Berdasar",0
5796,"8 Fraksi DPR Tolak Pemilu Sistem Proporsional Tertutup, Kecuali PDIP",0
2544,"Pilpres 2024, PKS Akan Ajukan Uji Materi Presidential Threshold",0
4836,"Soal Deklarasi Koalisi Pengusung Anies Baswedan, Nasdem: Tunggu Hari Baik",0
4762,"Temui Tuan Guru Kampung Basilam, Anies Baswedan Meminta Restu Maju Pilpres",0
4066,Muhaimin Iskandar dan Prabowo Subianto Sepakat Rekrut Lebih Banyak Partai untuk Gabung ke Koalisi Mereka,0
3988,Moeldoko soal Dudung vs Effendi: Memang Supremasi Sipil Tak Hargai Institusi Lain?,0
6306,PBB Sodorkan Duet Puan Maharani -Yusril untuk Pilpres 2024,0
685,"Ada TNI Komentari IKN, Jokowi: Tentara, Polisi Tak Bisa Ikut Urusan Demokrasi",0
5837,"Reshuffle Menteri Jokowi Disebut Keniscayaan, Djarot Saiful PDIP: Biasanya Rabu Pon",0
3243,"Sekarmadji Maridjan Kartosoewirjo, Pemimpin DI/TII dan Proklamator Negara Islam Indonesia",0
5039,"Usai G20, Jokowi Lanjut KTT APEC di Thailand Hari Ini",0
4083,Plt Ketua Umum PPP Tawarkan Suharso Monoarfa Posisi Ketua Majelis Pertimbangan,0
2837,DPR Perpanjang Pembahasan RUU PDP dan RUU ASN,0
3697,"Panglima TNI Andika Perkasa Mutasi 3 Pangdam Agustus 2022, Apa Pangkat untuk Pangdam?",0
4040,Pengamat Nilai Dinamika Persaingan Puan dan Ganjar Bisa Berdampak Membelah Partai,0
2230,"Kader HIPMI Teriak-teriak Lanjutkan, Jokowi: Nanti Saya yang Didemo",0
4747,Sekjen PAN Usul Airlangga Hartarto - Zulhas Jadi Paslon Usungan Koalisi Indonesia Bersatu,0
2320,"Soal Koalisi Semut Merah, PKS: Masih Cikal Bakal Belum Ada Hitam di Atas Putih",0
521,Andi Widjajanto Disebut Sanggupi Permintaan Jokowi Buat Jadi Gubernur Lemhanas,0
522,Menilik Ziarah Kandidat Capres 2024 ke Kiai terhadap Pemilih Milenial,0
5084,"Tutup Muktamar Muhammadiyah dan Aisyiyah, Ini Pesan Wapres Ma'ruf Amin",0
5241,Koalisi Indonesia Bersatu Beri Clue Warna Partai yang Bakal Bergabung,0
5238,"Video Minta Izin Tempur ke Jokowi Viral, Benny Rhamdani:  Masa Nggak Boleh Marah",0
4909,Jokowi Hari Ini Bakal Bertemu Sekjen PBB di Kamboja,0
780,"Survei 207 Key Opinion Leader: Ganjar Teratas, Puan Maharani Urutan Buncit",0
5091,"Rapat Pembahasan Draf Akhir RKUHP Ditunda, Pemerintah Ungkap Alasannya",0
4397,"Usai Pertemuan dengan Puan, Airlangga Sebut KIB Belum Putuskan Berkoalisi dengan PDIP",0
651,"Masa Jabatan Presiden Seumur Hidup, Siapa Saja yang Mendorong Soekarno?",0
4850,Hasto PDIP Nilai Dukungan Jokowi ke Prabowo Nyapres dalam Konteks Saling Memuji,0
2196,Pakar Berharap Pertemuan Jokowi dan Megawati Bukan Gimik Politik,0
369,"Tito Karnavian Kirim Tim ke NTT soal Pembulatan Upah Minimum Rp 1,97 Juta",0
377,Prabowo Ingin SMA Taruna Nusantara Bertaraf Dunia,0
2216,SMRC: Ganjar Pranowo Salip Prabowo dan Ungguli Anies dalam Survei Pilpres 2024,0
4952,"Joe Biden hingga Menlu Rusia, Deretan Pejabat yang Sudah di Bali untuk KTT G20",0
1613,Pakar Prediksi PDIP Kehilangan Banyak Suara di 2024 jika Tak Usung Ganjar,0
5849,"Elektabilitas Ganjar Pranowo Moncer, PDIP: Banyak Faktor Dipertimbangkan untuk Capres 2024",0
3632,"Eksklusif,  Begini Cerita Brigadir J Sempat Dilaporkan Soal Percobaan Pembunuhan",0
962,Survei Charta Politika di 3 Provinsi: Mayoritas Warga Tolak Pemilu 2024 Ditunda,0
5867,"Ingin Cetak Hattrick Pada Pemilu 2024, PDIP Andalkan Satgas Cakra Buana Untuk Raih Simpati Masyarakat",0
6122,"Profil Komeng, Komedian Senior yang Hijrah ke Politik",0
4958,"Hasto PDIP:: Untuk Regenerasi 2024,  Skala Prioritas Kami Siapkan Desain Masa Depan",0
359,"Indonesia Punya 3 Komando Armada TNI AL, di Mana Markasnya?",0
3839,Jokowi Perintahkan Kepala Daerah Berikan Bansos untuk Masyarakat Imbas Kenaikan BBM,0
4340,"Jokowi - Megawati Bertemu, Hasto PDIP: Tak Ada Kaitan dengan Deklarasi Anies Capres",0
1246,Rekam Jejak Diplomasi The Grand Oldman Haji Agus Salim,0
4528,Jokowi Wanti-wanti Pemilu 2024 Tak Ganggu Stabilitas Ekonomi dan Keamanan,0
3694,"Sweeping Mobil Plat Merah, 6 Pengunjuk Rasa Tolak Kenaikan Harga BBM Ditangkap Polisi",0
5503,Jokowi Akui Ada Politik Uang di Pemilu: Lama-lama Rusak Demokrasi Kita,0
2567,Ganjar Pranowo Mengaku Belum Terima Surat Rekomendasi Capres NasDem,0
3423,"Puan Maharani, Pidato Dua Sayap Burung dan Teriakan Presiden",0
2037,"Pertemuan Prabowo - Surya Paloh, Politikus NasDem: Bahas Banyak Hal",0
772,5 Alasan yang Mendesak Jokowi harus Menolak Usulan Penundaan Pemilu 2024,0
5994,"Demokrat Beri Catatan Kritis terhadap KUHP Baru, AHY: Jangan Sampai Mengkriminalisasi Rakyat Sendiri",0
3562,"Ada Nama Puan di Bursa Capres 2024 dari PAN, Pakar Politik: Ini Pasar Bebas",0
6177,NasDem Tunggu Demokrat dan PKS Deklarasikan Anies Baswedan Capres 2024,0
6402,"Bidik Tokoh Lokal Maju Capres 2024, Forum Musra: Kami Cari yang Persis Jokowi",0
1674,"Jokowi Bertolak ke Washington D.C Besok, Hadiri KTT Khusus Asean-Amerika",0
365,Jokowi Hari Ini Resmikan Tol Binjai-Stabat,0
4262,"Jokowi Pagi Ini Pimpin Upacara HUT TNI, Kendaraan Tempur Berbaris di Istana",0
4201,Surya Paloh Sebut Sudah Bertemu Jokowi Sebelum Deklarasikan Anies Baswedan,0
147,Ibu Kota Negara Bakal Dinamakan Nusantara,0
5722,Jokowi Jawab Kritik Perpu Cipta Kerja: untuk Kepastian Hukum Investor,0
3088,"Temui PM Jepang, Jokowi Sampaikan Belasungkawa Meninggalnya Shinzo Abe",0
6379,"Dinasti Politik Jokowi, dari Anak, Menantu hingga Ipar",0
407,"33 Tahun Kasus Talangsari, KontraS: Pemerintah Tidak Berpihak pada Korban",0
6023,"Kronologi Polemik Sistem Pemilu Proporsional Tertutup dan Terbuka, Bermula dari Sini",0
3456,"Kinerja Jokowi Dipuji Prabowo, Projo: Beliau Dipuji Seluruh Rakyat",0
4182,"Soal Duet Prabowo - Jokowi di Pilpres 2024, Fadli Zon Singgung Fatsun Politik",0
3576,Sejumlah Fraksi Tolak RUU Sisdiknas Masuk Daftar Prolegnas Prioritas 2023,0
3271,"AHY Kumpulkan Pimpinan Partai Demokrat se-Indonesia di Puncak, Konsolidasi Untuk Memanaskan Mesin Partai",0
1031,Pakar Hukum Tata Negara Minta Anwar Usman Mundur dari Posisi Ketua MK,0
4251,Kata Sandiaga soal Isu Jadi Cawapres untuk Anies atau Prabowo,0
855,5 Fakta tentang IKN Sebelum Kepala Otorita Dilantik,0
3926,AHY Panggil 3.000 Pimpinan Demokrat di Rapimnas Bahas Dampak Kenaikan Harga BBM,0
78,Anggota DPR Minta Presiden Jokowi Tegur Bahlil Soal Penundaan Pilpres 2024,0
2247,Koalisi Semut Merah Dinilai Bisa Menjadi Poros Tengah Jilid Kedua,0
4816,"Dukung Pesan Jokowi agar Antarpartai Tak Saling Menjatuhkan, Cak Imin: Persaingan Sah Saja Asal Sehat",0
5953,Megawati Soekarnoputri Soal Capres PDIP: Nggak Mungkin Ibu Jebloskan Kalian ke Sumur,0
5997,"Dukung Sistem Proporsional Tertutup, Hamda Zoelva Sebut Dominasi Parpol soal Penentuan Caleg Bisa Diantisipasi",0
4462,FX Hadi Rudyatmo Dukung Ganjar Capres 2024 dan Gibran Maju Pilgub,0
788,"Naskah Akademik Kepres Serangan Umum 1 Maret Dirilis, Peran Soeharto Disebut",0
2279,"Isu Reshuffle Menguat, Menteri di Bidang Ekonomi Diprediksi Akan Diganti",0
4095,"Cak Imin Ngarep Jadi Wakil Puan Maharani di 2024, Prabowo Bilang Begini",0
3897,Viral Video Dudung Abdurachman Perintahkan TNI AD Bergerak Respons Effendi Simbolon,0
4228,"Anies Baswedan Diusung NasDem, Ganjar Pranowo Dijagokan PSI: Sesama Alumnus UGM yang Menjadi Gubernur",0
5412,"Soal Pemberian Pangkat Letkol Tituler ke Deddy Corbuzier, DPR Tidak Akan Panggil Menhan dan Panglima TNI",0
3631,"PKS Tolak Kenaikan Harga BBM, Singgung Proyek IKN",0
4871,"Jokowi Sebut 2024 Jatah Prabowo, Surya Paloh: Ditunggu Kapan ke Anies",0
424,"Tanggapi Mahfud Md Soal Insiden Wadas, Amnesty: Sulit Berpegang Menkopolhukam",0
392,"Konflik Polisi dan Warga Wadas, Wakil Ketua DPR Sebut Perlu Musyawarah",0
4856,Anies Baswedan Sebut Partai NasDem Satu-satunya yang Berani Ambil Keputusan,0
6161,"Demokrat Usung AHY jadi Cawapres Anies Baswedan, PKS: Nggak Masalah",0
4200,"Deklarasikan Ganjar Pranowo Sebagai Capres, PSI Ungkap Alasan Tak  Dukung Anies Baswedan",0
2672,Pengamat Bicara Peluang Duet Prabowo - AHY di Pilpres 2024: Ceruknya Sama,0
5964,"Megawati, Jokowi, dan Ma'ruf Amin Hadir di HUT ke-50 PDIP",0
4385,"Anies Baswedan Klaim Lanjutkan Program Jokowi, Hasto: Program yang Mana?",0
3493,"Kemesraan Paloh dan Puan Maharani, NasDem Sebut Tak Pernah Ada yang Diperlakukan Begitu",0
1459,Jokowi Imbau Tak Ada Makan Minum Saat Halalbihalal,0
4692,Gibran Soal Isu Jokowi Jadi Ketua Umum PDIP: Enggak Ada Tanggapan,0
4304,"Peluang AHY Jadi Pendamping Anies, NasDem: Kami Tidak pada Posisi Menerima atau Menolak",0
3835,"Gemira Galang Ulama Dukung Prabowo Capres 2024, Termasuk PA 212",0
5040,"Soal Dukungan ke Anies Baswedan, Demokrat Sebut Pertemuan Tiga Partai Bakal Makin Rutin",0
6215,"Terduga Teroris di Sleman Eks Residivis Narkoba, Densus 88: Direkrut Teman Satu Sel di Nusakambangan",0
2355,Komisi III DPR Bahas Lagi RUU Penyadapan,0
2442,Elite Gerindra dan PKB Ziarah Bareng ke Makam KH Dimyati Rois,0
5064,Jokowi Minta Paspampres Tak Berlebihan ke Perempuan Penerobos Barikade,0
464,Alissa Wahid Sebut Pemerintah Rusak Tatanan Sosial di Desa Wadas,0
163,Pansus RUU Ibu Kota Negara Tuntaskan Pembahasan 4 Isu Krusial,0
5635,5 Hal Soal Isu Penundaan Pemilu 2024,0
6256,Jokowi Kembali Jawab Tunggu soal Reshuffle Kabinet 1 Februari,0
6472,SMRC Prediksi Ganjar Pranowo dan Anies Baswedan Bersaing Ketat di Putaran Kedua Pilpres 2024,0
2009,8 Badan Intelijen di Dunia dari BIN sampai Mossad,0
3084,Gerindra Ungkap Alasan Prabowo Mundurkan Rapimnas Jadi 13 Agustus 2022,0
900,"Ikut Kemah Bersama Jokowi, Dhony Rahajoe: Ini Pertama Kali Saya ke IKN",0
5094,Komisi I DPR Tunggu Jokowi soal Calon Panglima TNI Pengganti Andika Perkasa,0
2293,"Fahri Hamzah: Pemilu Waktunya Mencari Pemimpin, Bukan Selebriti",0
3716,"Sambut Kunjungan Presiden Marcos Jr, Jokowi Didampingi Menteri Luhut hingga Prabowo",0
5406,Pengamat Politik Menilai Pernyataan Bamsoet soal Tunda Pemilu 2024 Tak Relevan,0
1764,"May Day Fiesta, Ribuan Buruh Padati Kawasan GBK dan DPR RI",0
1549,"Survei Populi Center: PDIP, Gerindra, Golkar Tertinggi Jika Pemilu Hari ini",0
3029,Bekas Anggota TNI Diduga Terlibat dalam Penyerangan KKB di Nduga,0
4913,Hasil Survei Capres CiG Mark: Ridwan Kamil Ungguli Prabowo dan Anies di Jawa Barat,0
2044,"Hadir di Milad PKS, Sandiaga Uno Sebut Hanya Silaturahmi",0
767,Anggota DPD Ungkap 5 Masalah yang Timbul jika Pemilu 2024 Ditunda,0
1508,"Kecewa Gagal Temui Jokowi, Mahasiswa Bakal Kembali Gelar Demo",0
6344,"Kaesang Tertarik ke Politik, Politikus PSI Rayu untuk Bergabung",0
4219,Sederet Alasan NasDem Pilih Anies Baswedan Jadi Capres 2024,0
6506,"Reshuffle Batal Rabu Pon Pekan Ini, Hasto PDIP: Pak Jokowi Punya Kalkulasi",0
4248,"Tepat HUT TNI ke-20, Pemakaman 7 Pahlawan Revolusi Korban G30S di TMP Kalibata",0
3292,Partai Buruh Yakin Lolos Verifikasi Pendaftaran Pemilu 2024 di KPU,0
819,Politikus Demokrat Khawatir Proyek IKN Jadi Alasan Baru Penundaan Pemilu 2024,0
1403,"Respon Permintaan Mendagri, Wali Kota Semarang Siap Bantu KPU",0
1382,Rapat Paripurna Setujui Tiga RUU DOB Papua Jadi Usul Inisiatif DPR,0
2148,"Projo Hadir di Acara KIB, Ini Kata Sekjen PDIP",0
1638,AHY Bilang Ada Dua Faktor yang Jadi Kunci soal Pilpres 2024,0
6404,Jokowi Diklaim Bakal Hadiri Perayaan HUT Ke-8 PSI Nanti Malam,0
399,"Istana Anggarkan Pengadaan Mobil untuk Tamu Negara Rp 8,3 Miliar",0
882,KSP Pastikan Pembangunan IKN Tak Berhenti di Era Presiden Jokowi,0
3565,Saat Zulhas Doakan Amien Rais Sukses Pimpin Partai Ummat,0
1179,Komnas HAM Minta Kebijakan Panglima TNI pada Keturunan PKI Diikuti Instansi Lain,0
4244,Mardiono Targetkan Perolehan 39 Kursi PPP di Pemilu 2024,0
4428,AHY Dinilai Bisa Jadi Kunci Kemenangan Pilpres 2024,0
2130,DPR Akan Panggil Mendagri Bahas Aturan Penunjukan Penjabat Kepala Daerah,0
456,Anggota DPR Minta Evaluasi Aturan Baru JHT Cair di Usia 56 Tahun,0
1950,"Syafii Maarif Wafat, Rohaniwan Kristen-Katolik Ikut Berduka",0
689,Puan Usul Mabes TNI dan Polri Berdekatan dengan Istana Presiden di IKN,0
5143,Anggota Komisi Hukum DPR Anggap Definisi Penghinaan Pemerintah di RKUHP Tak Jelas,0
1953,"Soal Isu Kerenggangan Hubungan Jokowi dan Megawati, Ini Kata Politikus PDIP",0
2710,"Jokowi Temui Bilateral Semua Pemimpin G7, Kecuali Presiden AS dan PM Italia",0
4863,Anies Baswedan Bicara soal Partai Politik dan Misi yang Harus Dilaksanakan,0
5798,"Sandiaga Katakan Tegak Lurus pada Gerindra, Dasco: Harusnya Patuh yang Dicapreskan Prabowo",0
1884,"IKN Rentan Ancaman Serangan Udara, Panglima TNI: Kita Memang Masih Kurang",0
4899,PKB Tunjuk 6 Jubir Muda untuk Gaet Pemilih Milenial,0
2494,"Namanya Masuk Bursa Capres NasDem, Ganjar Akan Patuh pada Instruksi Megawati",0
3036,"Soal Kabar Ganjar Pranowo Dilarang ke Luar Jateng, Hasto PDIP Buka Suara",0
3603,Survei LSI: Mayoritas Masyarakat Ingin Ferdy Sambo Dihukum Seberat-beratnya,0
845,"Bertemu Surya Paloh, Airlangga Klaim Penundaan Pemilu Aspirasi Masyarakat",0
542,Ini Sumber Dana Pembangunan Otorita IKN Menurut UU yang Diterbitkan Jokowi,0
3724,Mardiono Tanggapi Suharso Monoarfa yang Masih Klaim sebagai Ketua Umum PPP,0
4187,Prabowo Subianto Singgung Chemistry dengan Presiden Jokowi Usai Wacana Dipasangkan di Pilpres 2024,0
3679,Turun Naik Hubungan Prabowo dan PDIP Sejak Perjanjian Batu Tulis,0
5199,Istana Kirim Surpres Jokowi Soal Nama Calon Panglima TNI ke DPR Sore Ini,0
5330,"Tanggapi Dukungan dari PAN, Ganjar Pranowo: Biarlah Para Ketum yang Tentukan",0
4457,Jokowi Berhentikan dengan Hormat Anies Baswedan dari Jabatan Gubernur DKI Jakarta,0
2964,Ruang Kerja Megawati di BRIN Bakal Dilengkapi Kamar Tidur,0
2529,"Loyalis Tolak PKB Koalisi dengan PKS, Dukung dengan Gerindra",0
1048,"Ditanya soal Wacana Penundaan Pemilu, Ini Jawaban Wapres Ma'ruf Amin",0
1960,"Buya Syafii Maarif Wafat, PBNU: Beliau Tokoh Muhammadiyah Paling Excellence",0
2530,Puan Maharani Buka Peluang PDIP Koalisi dengan Gerindra dan PKB,0
4787,"AHY dan Aher Disodorkan Jadi Cawapres Anies, NasDem: Kalau Jadi Syarat Koalisi Tak Mungkin Dipenuhi",0
237,"Kunjungi Lampung, Ganjar Pranowo Bertemu Tokoh Adat dan Makan Bareng",0
1133,Deretan Kontroversi Terawan yang Berujung Pemecatan dari IDI,0
5391,Begini Respons Wakil Ketua DPR Soal Kritik PBB terhadap KUHP Baru,0
4259,DPR Sebut Presiden Harus Terbitkan Kepres Penggantian Hakim Mahkamah Konstitusi,0
4995,"Alot Pembahasan Perang Ukraina di Komunike KTT G20, Jokowi: Sampai Tengah Malam",0
6432,"Soal Kemungkinan NasDem Gabung KIB, Surya Paloh: Mungkin Juga KIB Gabung ke NasDem",0
2978,"UU Sumbar Akui Adat Minang, PKS: Pelaksanaan Tetap Harus Selaras Hukum Positif NKRI",0
5153,"Bulan Depan Panglima TNI Andika Perkasa Pensiun, Berikut Batas Umur Pensiun TNI dan Gajinya",0
4382,"NasDem Capreskan Anies, PDIP Dukung jika Jokowi Reshuffle Kabinet",0
3919,"Meski Effendi Simbolon Sudah Minta Maaf, Pelapor Minta Sanksi Tetap Ditegakkan",0
3138,"9 Partai Daftar Peserta Pemilu 2024 Hari ini, 6 Partai Dinyatakan Dokumen Lengkap",0
5814,Baleg: Perpu Cipta Kerja Akan Dibahas DPR Usai Reses 10 Januari,0
4073,Puan Maharani: PDIP dan PKB Sama-sama Partai Wong Sendal Jepit,0
5594,"Ditanya Warga Padang Soal Kemungkinan Maju Capres 2024, Ini Jawaban Erick Thohir",0
3229,Mahfud Minta KPU Kaji Ulang Anggaran Pemilu 2024 Buat Kantor dan Kenaikan Honor Badan Ad Hoc,0
1826,PPP: Koalisi Indonesia Bersatu Tanpa Syarat Dukung Capres dari Partai Koalisi,0
593,PDIP Khawatir jika Pemilu 2024 Ditunda Bisa Ganggu Stabilitas Politik,0
2725,KontraS Besok Rilis Catatan Kinerja Polri Sektor HAM Jelang HUT Bhayangkara ke-76,0
4137,Momen Jokowi Dimarahi Siswa SMA yang Ponselnya Rusak Saat Kejar Rombongan,0
560,Pakar Hukum Sebut Tak Mungkin Menteri Merangkap Kepala Otorita IKN,0
5100,"Pidato di Muktamar Muhammadiyah, Haedar Nashir Ajukan 3 Pertanyaan Introspektif",0
243,Pengamat Menilai Partai NasDem Berusaha Jadikan Anies Baswedan Investasi Politik,0
4500,"Susi Pudjiastuti Beri Sinyal Merapat ke Golkar, Airlangga: Nanti pada Waktunya",0
405,Pembentukan Laskar Ganjar Puan Dinilai Efektif Cegah Polarisasi Kader PDIP,0
1442,"DPW DKI Deklarasi Dukung Anies, PPP: Keputusan Resmi Capres 2024 di Mukernas",0
261,"Partai Golkar Solid Usung Airlangga Jadi Capres, Ini Alasannya",0
5946,"Umumkan Tak Akan Menjabat Setelah 2024, Ini 13 Jabatan Luhut Binsar Pandjaitan",0
1689,"Sehari Menjelang Lengser, Gubernur Papua Barat Lantik 91 Pejabat",0
1725,Jokowi Dijadwalkan Temui Joe Biden di Gedung Putih Hari Ini,0
2496,"Pemilu 2024, Cak Imin Sebut PKB dan Gerindra Siap Kerja Sama Utuh Menyeluruh",0
4362,PBNU Akui Dapat Banyak Penolakan Soal Kehadiran Ram Madhav di Acara R20 Bali,0
340,"Prajurit TNI Berguguran di Papua, Pengamat: Pendekatan Keamanan Harus Dievaluasi",0
5681,"Temui Jokowi di Jakarta Seusai Perayaan Natal, FX Hadi Rudyatmo: Hanya Guyon-guyonan",0
1601,"Hari Buruh, Jokowi: Roda Perekonomian Bergulir karena Peran Pekerja",0
3725,Plt Ketua Umum PPP Serahkan Dokumen Struktur Pengurus Baru ke Kemenkumham,0
6464,Jokowi Senang Gubernur Bali Wajibkan Pakaian Adat Setiap Selasa dan Kamis,0
2785,Puan Maharani Kenang Kedekatan Tjahjo Kumolo Dengannya,0
1523,"Survei Populi Center, Popularitas Prabowo Subianto, Sandiaga dan Anies Stagnan",0
4847,Pemda Bali Persiapkan Evakuasi Bencana Banjir hingga Kebakaran saat KTT G20,0
5782,Jokowi Jawab Isu Reshuffle Kabinet Tahun Ini: Ditunggu Saja,0
6045,"Peristiwa Kanigoro, Teror Massa PKI di Ponpes Al-Jauhari Kediri Subuh Hari Itu",0
1766,Pakar Prediksi Jalan Berat Koalisi Indonesia Bersatu Jika Usung Airlangga Capres,0
4037,Bawaslu Setuju Kampanye Pemilu di Kampus dalam Bentuk Debat,0
5144,Jokowi Ungkap Sejumlah Kesulitan dalam Distribusi Logistik Korban Gempa Cianjur,0
6425,PSI  Pertimbangkan Merapat ke KIB dengan Beberapa Catatan,0
6100,"Sidang Uji Materi Sistem Proporsional Terbuka Ditunda, DPR MInta DIlakukan Secara Luring",0
363,"Dukung Penambahan Rumah Sakit TNI, Prabowo Ingatkan Ancaman Biologi Masa Depan",0
6456,"Top Nasional: Jokowi Ungkap Pertimbangan soal Reshuffle, Gibran dan Megawati Bahas Perihal Kaesang",0
6154,"Dulu Tidak Didukung, Kini Gabung Golkar. Ini Perjalanan Politik Ridwan Kamil",0
5189,"Jokowi Tunjuk Yudo Margono Jadi Panglima TNI, Pengamat: Perubahan Pendekatan Papua Jadi Ujian",0
6024,Saat Jokowi Malam-malam ke Mal Kokas,0
2562,PKS Pastikan Tak Kapok dan Baper Berkoalisi dengan Gerindra,0
4539,"Partai Demokrat Tak Ingin Buru-buru Deklarasi Capres 2024, Ini Sebabnya",0
5979,"Kata Megawati Saat HUT PDIP ke-50: Kasihan Jokowi, Urusan Gue, Ibumu Ini Pintar dan Cantik",0
3083,"Jokowi Bertemu Kaisar Jepang dan Permaisuri, Undang Mereka ke Indonesia",0
6008,Muhaimin Iskandar Sebut PKB Targetkan Dapat Posisi Cawapres pada Pilpres 2024,0
2102,Gerindra Pastikan Prabowo Subianto Tetap Maju di Pilpres 2024,0
632,4 Alasan Jokowi Tetapkan 1 Maret Hari Penegakan Kedaulatan Negara,0
2493,"Gelar Pemilu Raya Internal, PAN Jaring Capres-Cawapres 2024 dari Bawah",0
2665,BEM UI Bakal Gelar Unjuk Rasa 28 Juni 2022 untuk Pembahasan RKUHP,0
5443,Presiden Jokowi Bertolak ke Belgia Hadiri Pertemuan EU-ASEAN Pagi Ini,0
4778,"Tanggapi Pernyataan Ade Armando, Ini Pernyataan PBNU",0
5404,"Jokowi Teken UU Papua Barat Daya, Provinsi dengan 3.023 Pulau",0
2334,Jokowi Kembali Bilang Bodoh Lihat Kementerian Tak Beli Produk Lokal,0
4990,"Rocky Gerung Sebut Anies Perlu Mahar Cawapres, Begini Kata NasDem",0
3619,"Safari Politik PDIP, Puan Maharani Cs Temui  Golkar dan Gerindra Pekan Ini",0
3883,PKB Masih Pelajari Dinamika Lapangan Usai Ketua DPRD Lumajang Mundur karena Tak Hafal Pancasila,0
5251,Profil dan Karier Politik Prananda Prabowo yang Menjadi Kepala Pusat Analisa PDIP,0
4211,Partai Demokrat Ungkap Kedekatan Anies Baswedan dengan AHY,0
1494,MRP: 20 Kewenangan di UU Otsus Papua Tak Dijalankan Negara,0
2401,"Soal Gibran Maju Pilgub DKI, Sekjen PDIP Bilang Harus Bangun Legacy Dulu",0
